time,lasttime,lat,lng,speed,course,altitude,comment,Unit,hour,c,unit2
2018-08-26 08:05:00,2018-08-26 07:54:00,39.10917,-77.59317,19.0,193.0,123.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,11.0,tab:cyan,SAG-09
2018-08-26 08:05:00,2018-08-26 07:52:00,39.0505,-77.389,22.0,247.0,71.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,11.0,tab:olive,BIK-01
2018-08-26 08:05:00,2018-08-26 08:02:00,39.1135,-77.54,26.0,89.0,93.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:05:00,2018-08-26 08:05:00,39.0613,-77.47143,12.0,187.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:05:00,2018-08-26 07:46:00,38.99724000000001,-77.35162,0.0,133.0,91.0,KG4TIH Beacon #1,RBCSAG-01,11.0,tab:brown,SAG-01
2018-08-26 08:06:00,2018-08-26 08:02:00,39.1135,-77.54,26.0,89.0,93.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:06:00,2018-08-26 07:25:00,39.1365,-77.59567,102.0,109.0,200.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:06:00,2018-08-26 08:06:00,38.956959999999995,-77.35683,2.0,120.0,92.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:06:00,2018-08-26 07:54:00,39.10917,-77.59317,19.0,193.0,123.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,11.0,tab:cyan,SAG-09
2018-08-26 08:06:00,2018-08-26 08:05:00,39.0613,-77.47143,12.0,187.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:06:00,2018-08-26 07:52:00,39.0505,-77.389,22.0,247.0,71.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,11.0,tab:olive,BIK-01
2018-08-26 08:08:00,2018-08-26 08:08:00,38.95688,-77.35767,2.0,187.0,93.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:08:00,2018-08-26 07:25:00,39.1365,-77.59567,102.0,109.0,200.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:08:00,2018-08-26 07:52:00,39.0505,-77.389,22.0,247.0,71.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,11.0,tab:olive,BIK-01
2018-08-26 08:08:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:08:00,2018-08-26 08:05:00,39.0613,-77.47143,12.0,187.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:08:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:09:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:09:00,2018-08-26 08:08:00,38.95688,-77.35767,2.0,187.0,93.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:09:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:09:00,2018-08-26 08:05:00,39.0613,-77.47143,12.0,187.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:09:00,2018-08-26 08:09:00,39.03117,-77.428,19.0,154.0,87.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:09:00,2018-08-26 07:25:00,39.1365,-77.59567,102.0,109.0,200.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:10:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:10:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:10:00,2018-08-26 08:08:00,38.95688,-77.35767,2.0,187.0,93.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:10:00,2018-08-26 07:25:00,39.1365,-77.59567,102.0,109.0,200.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:10:00,2018-08-26 08:10:00,39.06116,-77.47165,3.0,148.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:10:00,2018-08-26 08:09:00,39.03117,-77.428,19.0,154.0,87.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:11:00,2018-08-26 08:08:00,38.95688,-77.35767,2.0,187.0,93.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:11:00,2018-08-26 07:25:00,39.1365,-77.59567,102.0,109.0,200.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:11:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:11:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:11:00,2018-08-26 08:11:00,39.06128,-77.47063,21.0,299.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:11:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:12:00,2018-08-26 08:12:00,38.95802,-77.35675,0.0,262.0,162.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:12:00,2018-08-26 08:12:00,39.06284,-77.47043000000002,34.0,60.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:12:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:12:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:12:00,2018-08-26 08:12:00,39.10383,-77.59783,35.0,256.0,159.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:12:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:13:00,2018-08-26 08:08:00,39.134,-77.65483,20.0,261.0,160.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:13:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:13:00,2018-08-26 08:13:00,39.06625,-77.46734000000002,52.0,23.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:13:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:13:00,2018-08-26 08:12:00,39.10383,-77.59783,35.0,256.0,159.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:13:00,2018-08-26 08:12:00,38.95802,-77.35675,0.0,262.0,162.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:14:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:14:00,2018-08-26 08:14:00,39.13567000000001,-77.69333,41.0,88.0,149.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:14:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:14:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:14:00,2018-08-26 08:14:00,38.9578,-77.3568,0.0,141.0,173.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:14:00,2018-08-26 08:14:00,39.067809999999994,-77.467,0.0,275.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:15:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:15:00,2018-08-26 08:14:00,39.13567000000001,-77.69333,41.0,88.0,149.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:15:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:15:00,2018-08-26 08:15:00,39.0674,-77.47026,27.0,286.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:15:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:15:00,2018-08-26 08:14:00,38.9578,-77.3568,0.0,141.0,173.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:16:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:16:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:16:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:16:00,2018-08-26 08:14:00,38.9578,-77.3568,0.0,141.0,173.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:16:00,2018-08-26 08:16:00,39.1355,-77.69117,0.0,88.0,150.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:16:00,2018-08-26 08:16:00,39.07233,-77.47272,42.0,304.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:17:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:17:00,2018-08-26 08:14:00,38.9578,-77.3568,0.0,141.0,173.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:17:00,2018-08-26 08:08:00,39.0845,-77.59617,0.0,258.0,123.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:17:00,2018-08-26 08:16:00,39.1355,-77.69117,0.0,88.0,150.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:17:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:17:00,2018-08-26 08:17:00,39.07736,-77.4783,44.0,287.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:18:00,2018-08-26 08:18:00,39.12717,-77.655,50.0,31.0,151.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:18:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:18:00,2018-08-26 08:18:00,38.95778,-77.35684,0.0,1.0,218.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:18:00,2018-08-26 08:11:00,39.02783,-77.4305,24.0,272.0,91.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:18:00,2018-08-26 08:18:00,39.07757,-77.48429,48.0,273.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:18:00,2018-08-26 08:16:00,39.1355,-77.69117,0.0,88.0,150.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:19:00,2018-08-26 08:18:00,39.12717,-77.655,50.0,31.0,151.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:19:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:19:00,2018-08-26 08:18:00,38.95778,-77.35684,0.0,1.0,218.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:19:00,2018-08-26 08:19:00,39.1365,-77.705,31.0,271.0,167.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:19:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:19:00,2018-08-26 08:19:00,39.08198,-77.49150999999998,48.0,332.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:20:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:20:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:20:00,2018-08-26 08:18:00,39.12717,-77.655,50.0,31.0,151.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:20:00,2018-08-26 08:20:00,39.08652,-77.49694000000002,45.0,266.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:20:00,2018-08-26 08:19:00,39.1365,-77.705,31.0,271.0,167.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:20:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:21:00,2018-08-26 08:18:00,39.12717,-77.655,50.0,31.0,151.0,RESTON BIKE EVENT SUPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:21:00,2018-08-26 08:21:00,39.137,-77.715,0.0,4.0,169.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:21:00,2018-08-26 08:14:00,39.09833,-77.61183,46.0,222.0,181.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:21:00,2018-08-26 08:21:00,39.09163,-77.50459000000002,51.0,326.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:21:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:21:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:22:00,2018-08-26 08:23:00,39.134,-77.65467,0.0,344.0,161.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:22:00,2018-08-26 08:22:00,39.132,-77.65467,43.0,358.0,159.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:22:00,2018-08-26 08:22:00,39.128170000000004,-77.65433,46.0,355.0,142.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:22:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:22:00,2018-08-26 08:21:00,39.137,-77.715,0.0,4.0,169.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:22:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:22:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:22:00,2018-08-26 08:22:00,39.09628,-77.51041,43.0,313.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:23:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:23:00,2018-08-26 08:23:00,39.09829000000001,-77.51598,42.0,305.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:23:00,2018-08-26 08:21:00,39.137,-77.715,0.0,4.0,169.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:23:00,2018-08-26 08:22:00,39.128170000000004,-77.65433,46.0,355.0,142.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:23:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:23:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:24:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:24:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:24:00,2018-08-26 08:24:00,39.133829999999996,-77.66183000000002,46.0,300.0,158.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:24:00,2018-08-26 08:24:00,39.10259,-77.52348,44.0,304.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:24:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:24:00,2018-08-26 08:21:00,39.137,-77.715,0.0,4.0,169.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:25:00,2018-08-26 08:25:00,39.10699,-77.52566,47.0,349.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:25:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:25:00,2018-08-26 08:21:00,39.137,-77.715,0.0,4.0,169.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:25:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:25:00,2018-08-26 08:24:00,39.133829999999996,-77.66183000000002,46.0,300.0,158.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:25:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:26:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:26:00,2018-08-26 08:59:00,39.13783,-77.71467,0.0,171.0,171.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:26:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:26:00,2018-08-26 08:26:00,39.13633,-77.67699999999998,56.0,266.0,160.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:26:00,2018-08-26 08:26:00,39.10671,-77.52698000000002,28.0,287.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:26:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:27:00,2018-08-26 08:27:00,39.10712,-77.52749,0.0,269.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:27:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:27:00,2018-08-26 08:59:00,39.13783,-77.71467,0.0,171.0,171.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:27:00,2018-08-26 08:26:00,39.13633,-77.67699999999998,56.0,266.0,160.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:27:00,2018-08-26 08:27:00,39.13798,-77.71475,0.0,144.0,174.0,KG4TIH Beacon #3,RBCSAG-13,12.0,tab:red,SAG-13
2018-08-26 08:27:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:27:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:28:00,2018-08-26 08:27:00,39.13798,-77.71475,0.0,144.0,174.0,KG4TIH Beacon #3,RBCSAG-13,12.0,tab:red,SAG-13
2018-08-26 08:28:00,2018-08-26 08:59:00,39.13783,-77.71467,0.0,171.0,171.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:28:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:28:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:28:00,2018-08-26 08:26:00,39.13633,-77.67699999999998,56.0,266.0,160.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:28:00,2018-08-26 08:28:00,39.10682,-77.52741999999998,20.0,110.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:28:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:29:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:29:00,2018-08-26 08:29:00,39.1365,-77.70533,24.0,271.0,165.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:29:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:29:00,2018-08-26 08:27:00,39.13798,-77.71475,0.0,144.0,174.0,KG4TIH Beacon #3,RBCSAG-13,12.0,tab:red,SAG-13
2018-08-26 08:29:00,2018-08-26 08:59:00,39.13783,-77.71467,0.0,171.0,171.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:29:00,2018-08-26 08:29:00,39.10395,-77.52584,25.0,185.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:29:00,2018-08-26 08:29:00,39.1365,-77.70433,37.0,272.0,161.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:29:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
2018-08-26 08:30:00,2018-08-26 08:30:00,39.1365,-77.71616999999998,9.0,151.0,171.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:30:00,2018-08-26 08:59:00,39.13783,-77.71467,0.0,171.0,171.0,Reston Bike Club SAG-9 KG4TIH,RBCSAG-09,12.0,tab:cyan,SAG-09
2018-08-26 08:30:00,2018-08-26 08:27:00,39.13798,-77.71475,0.0,144.0,174.0,KG4TIH Beacon #3,RBCSAG-13,12.0,tab:red,SAG-13
2018-08-26 08:30:00,2018-08-26 08:20:00,38.95793,-77.3569,0.0,21.0,265.0,KG4TIH Beacon #1,RBCSAG-01,12.0,tab:brown,SAG-01
2018-08-26 08:30:00,2018-08-26 08:39:00,39.13433,-77.654,0.0,235.0,161.0,K4AIU-RESTON BIKE EVENT SOPPORT,RBCSAG-04,12.0,tab:gray,SAG-04
2018-08-26 08:30:00,2018-08-26 08:30:00,39.13667,-77.71316999999998,41.0,271.0,168.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:30:00,2018-08-26 08:30:00,39.13667,-77.715,39.0,270.0,168.0,,RBCSAG-02,10.0,tab:orange,SAG-06
2018-08-26 08:30:00,2018-08-26 08:30:00,39.10005,-77.51908,50.0,127.0,,KN4MHS,RBC-SAG-11-ios,12.0,tab:purple,SAG-11
2018-08-26 08:30:00,2018-08-26 08:19:00,39.046170000000004,-77.434,33.0,293.0,69.0,RBCBIK-1.KS1G.LARG,RBCBIK-01,12.0,tab:olive,BIK-01
